05:53:30.205 INFO    thonny.running: Prepared clean state for executing ToplevelCommand(args=['Test.py'], args_str='Test.py', cmd_line='%Run Test.py', tty_mode=True, source=None, name='Run', argv=[], id='cmd_56', local_cwd='/home/kimgrace/Desktop')
05:53:30.218 INFO    thonny: TIME/MODS 0.049 After Run 
05:53:40.185 INFO    thonny: TIME/MODS 9.967 Before Run 
05:53:40.208 INFO    thonny.running: Killing backend process
05:53:40.208 INFO    thonny.running: Starting the backend: ['/usr/bin/python3', '-u', '-B', '-m', 'thonny.plugins.cpython_backend.cp_launcher', '/home/kimgrace/Desktop'] /home/kimgrace/Desktop
05:53:40.215 INFO    thonny.running: Reader got EOF
05:53:40.226 INFO    thonny.running: Prepared clean state for executing ToplevelCommand(args=['Test.py'], args_str='Test.py', cmd_line='%Run Test.py', tty_mode=True, source=None, name='Run', argv=[], id='cmd_64', local_cwd='/home/kimgrace/Desktop')
05:53:40.235 INFO    thonny: TIME/MODS 0.049 After Run 
05:53:52.243 INFO    thonny: TIME/MODS 12.008 Before Run 
05:53:52.265 INFO    thonny.running: Killing backend process
05:53:52.266 INFO    thonny.running: Starting the backend: ['/usr/bin/python3', '-u', '-B', '-m', 'thonny.plugins.cpython_backend.cp_launcher', '/home/kimgrace/Desktop'] /home/kimgrace/Desktop
05:53:52.273 INFO    thonny.running: Reader got EOF
05:53:52.278 INFO    thonny.running: Prepared clean state for executing ToplevelCommand(args=['Test.py'], args_str='Test.py', cmd_line='%Run Test.py', tty_mode=True, source=None, name='Run', argv=[], id='cmd_69', local_cwd='/home/kimgrace/Desktop')
05:53:52.290 INFO    thonny: TIME/MODS 0.047 After Run 
05:55:42.278 INFO    thonny: TIME/MODS 109.988 Before Run 
05:55:42.308 INFO    thonny.running: Killing backend process
05:55:42.312 INFO    thonny.running: Starting the backend: ['/usr/bin/python3', '-u', '-B', '-m', 'thonny.plugins.cpython_backend.cp_launcher', '/home/kimgrace/Desktop'] /home/kimgrace/Desktop
05:55:42.314 INFO    thonny.running: Reader got EOF
05:55:42.326 INFO    thonny.running: Prepared clean state for executing ToplevelCommand(args=['Test.py'], args_str='Test.py', cmd_line='%Run Test.py', tty_mode=True, source=None, name='Run', argv=[], id='cmd_78', local_cwd='/home/kimgrace/Desktop')
05:55:42.336 INFO    thonny: TIME/MODS 0.058 After Run 
05:55:55.672 INFO    thonny: TIME/MODS 13.336 Before Run 
05:55:55.695 INFO    thonny.running: Killing backend process
05:55:55.696 INFO    thonny.running: Starting the backend: ['/usr/bin/python3', '-u', '-B', '-m', 'thonny.plugins.cpython_backend.cp_launcher', '/home/kimgrace/Desktop'] /home/kimgrace/Desktop
05:55:55.704 INFO    thonny.running: Reader got EOF
05:55:55.711 INFO    thonny.running: Prepared clean state for executing ToplevelCommand(args=['Test.py'], args_str='Test.py', cmd_line='%Run Test.py', tty_mode=True, source=None, name='Run', argv=[], id='cmd_86', local_cwd='/home/kimgrace/Desktop')
05:55:55.721 INFO    thonny: TIME/MODS 0.049 After Run 
05:57:03.690 INFO    thonny: TIME/MODS 67.969 Before Run 
05:57:03.714 INFO    thonny.running: Killing backend process
05:57:03.716 INFO    thonny.running: Starting the backend: ['/usr/bin/python3', '-u', '-B', '-m', 'thonny.plugins.cpython_backend.cp_launcher', '/home/kimgrace/Desktop'] /home/kimgrace/Desktop
05:57:03.724 INFO    thonny.running: Reader got EOF
05:57:03.733 INFO    thonny.running: Prepared clean state for executing ToplevelCommand(args=['Test.py'], args_str='Test.py', cmd_line='%Run Test.py', tty_mode=True, source=None, name='Run', argv=[], id='cmd_97', local_cwd='/home/kimgrace/Desktop')
05:57:03.744 INFO    thonny: TIME/MODS 0.054 After Run 
05:57:31.175 INFO    thonny: TIME/MODS 27.431 Before Run 
05:57:31.206 INFO    thonny.running: Killing backend process
05:57:31.206 INFO    thonny.running: Starting the backend: ['/usr/bin/python3', '-u', '-B', '-m', 'thonny.plugins.cpython_backend.cp_launcher', '/home/kimgrace/Desktop'] /home/kimgrace/Desktop
05:57:31.212 INFO    thonny.running: Reader got EOF
05:57:31.215 INFO    thonny.running: Prepared clean state for executing ToplevelCommand(args=['Test.py'], args_str='Test.py', cmd_line='%Run Test.py', tty_mode=True, source=None, name='Run', argv=[], id='cmd_98', local_cwd='/home/kimgrace/Desktop')
05:57:31.220 INFO    thonny: TIME/MODS 0.045 After Run 
05:57:45.877 INFO    thonny: TIME/MODS 14.657 Before Run 
05:57:45.901 INFO    thonny.running: Killing backend process
05:57:45.904 INFO    thonny.running: Starting the backend: ['/usr/bin/python3', '-u', '-B', '-m', 'thonny.plugins.cpython_backend.cp_launcher', '/home/kimgrace/Desktop'] /home/kimgrace/Desktop
05:57:45.905 INFO    thonny.running: Reader got EOF
05:57:45.921 INFO    thonny.running: Prepared clean state for executing ToplevelCommand(args=['Test.py'], args_str='Test.py', cmd_line='%Run Test.py', tty_mode=True, source=None, name='Run', argv=[], id='cmd_104', local_cwd='/home/kimgrace/Desktop')
05:57:45.931 INFO    thonny: TIME/MODS 0.054 After Run 
06:00:04.779 INFO    thonny: TIME/MODS 138.848 Before Run 
06:00:04.818 INFO    thonny.running: Killing backend process
06:00:04.819 INFO    thonny.running: Starting the backend: ['/usr/bin/python3', '-u', '-B', '-m', 'thonny.plugins.cpython_backend.cp_launcher', '/home/kimgrace/Desktop'] /home/kimgrace/Desktop
06:00:04.831 INFO    thonny.running: Reader got EOF
06:00:04.837 INFO    thonny.running: Prepared clean state for executing ToplevelCommand(args=['Test.py'], args_str='Test.py', cmd_line='%Run Test.py', tty_mode=True, source=None, name='Run', argv=[], id='cmd_115', local_cwd='/home/kimgrace/Desktop')
06:00:04.849 INFO    thonny: TIME/MODS 0.070 After Run 
06:01:34.289 INFO    thonny: TIME/MODS 89.440 Before Run 
06:01:34.310 INFO    thonny.running: Killing backend process
06:01:34.311 INFO    thonny.running: Starting the backend: ['/usr/bin/python3', '-u', '-B', '-m', 'thonny.plugins.cpython_backend.cp_launcher', '/home/kimgrace/Desktop'] /home/kimgrace/Desktop
06:01:34.318 INFO    thonny.running: Reader got EOF
06:01:34.324 INFO    thonny.running: Prepared clean state for executing ToplevelCommand(args=['Test.py'], args_str='Test.py', cmd_line='%Run Test.py', tty_mode=True, source=None, name='Run', argv=[], id='cmd_126', local_cwd='/home/kimgrace/Desktop')
06:01:34.331 INFO    thonny: TIME/MODS 0.042 After Run 
06:01:46.552 INFO    thonny: TIME/MODS 12.221 Before Run 
06:01:46.573 INFO    thonny.running: Killing backend process
06:01:46.573 INFO    thonny.running: Starting the backend: ['/usr/bin/python3', '-u', '-B', '-m', 'thonny.plugins.cpython_backend.cp_launcher', '/home/kimgrace/Desktop'] /home/kimgrace/Desktop
06:01:46.580 INFO    thonny.running: Reader got EOF
06:01:46.585 INFO    thonny.running: Prepared clean state for executing ToplevelCommand(args=['Test.py'], args_str='Test.py', cmd_line='%Run Test.py', tty_mode=True, source=None, name='Run', argv=[], id='cmd_134', local_cwd='/home/kimgrace/Desktop')
06:01:46.594 INFO    thonny: TIME/MODS 0.041 After Run 
06:03:01.114 INFO    thonny: TIME/MODS 74.520 Before Run 
06:03:01.136 INFO    thonny.running: Killing backend process
06:03:01.137 INFO    thonny.running: Starting the backend: ['/usr/bin/python3', '-u', '-B', '-m', 'thonny.plugins.cpython_backend.cp_launcher', '/home/kimgrace/Desktop'] /home/kimgrace/Desktop
06:03:01.146 INFO    thonny.running: Reader got EOF
06:03:01.151 INFO    thonny.running: Prepared clean state for executing ToplevelCommand(args=['Test.py'], args_str='Test.py', cmd_line='%Run Test.py', tty_mode=True, source=None, name='Run', argv=[], id='cmd_179', local_cwd='/home/kimgrace/Desktop')
06:03:01.159 INFO    thonny: TIME/MODS 0.045 After Run 
06:05:34.908 INFO    thonny: TIME/MODS 153.748 Before Run 
06:05:34.931 INFO    thonny.running: Killing backend process
06:05:34.932 INFO    thonny.running: Starting the backend: ['/usr/bin/python3', '-u', '-B', '-m', 'thonny.plugins.cpython_backend.cp_launcher', '/home/kimgrace/Desktop'] /home/kimgrace/Desktop
06:05:34.939 INFO    thonny.running: Reader got EOF
06:05:34.946 INFO    thonny.running: Prepared clean state for executing ToplevelCommand(args=['Test.py'], args_str='Test.py', cmd_line='%Run Test.py', tty_mode=True, source=None, name='Run', argv=[], id='cmd_190', local_cwd='/home/kimgrace/Desktop')
06:05:34.957 INFO    thonny: TIME/MODS 0.049 After Run 
06:08:03.570 INFO    thonny: TIME/MODS 148.613 Before Run 
06:08:03.592 INFO    thonny.running: Killing backend process
06:08:03.593 INFO    thonny.running: Starting the backend: ['/usr/bin/python3', '-u', '-B', '-m', 'thonny.plugins.cpython_backend.cp_launcher', '/home/kimgrace/Desktop'] /home/kimgrace/Desktop
06:08:03.602 INFO    thonny.running: Reader got EOF
06:08:03.607 INFO    thonny.running: Prepared clean state for executing ToplevelCommand(args=['Test.py'], args_str='Test.py', cmd_line='%Run Test.py', tty_mode=True, source=None, name='Run', argv=[], id='cmd_203', local_cwd='/home/kimgrace/Desktop')
06:08:03.617 INFO    thonny: TIME/MODS 0.047 After Run 
06:10:00.953 INFO    thonny: TIME/MODS 117.337 Before Run 
06:10:00.973 INFO    thonny.running: Killing backend process
06:10:00.974 INFO    thonny.running: Starting the backend: ['/usr/bin/python3', '-u', '-B', '-m', 'thonny.plugins.cpython_backend.cp_launcher', '/home/kimgrace/Desktop'] /home/kimgrace/Desktop
06:10:00.983 INFO    thonny.running: Reader got EOF
06:10:00.989 INFO    thonny.running: Prepared clean state for executing ToplevelCommand(args=['Test.py'], args_str='Test.py', cmd_line='%Run Test.py', tty_mode=True, source=None, name='Run', argv=[], id='cmd_210', local_cwd='/home/kimgrace/Desktop')
06:10:00.998 INFO    thonny: TIME/MODS 0.045 After Run 
06:10:54.499 INFO    thonny: TIME/MODS 53.501 Before Run 
06:10:54.522 INFO    thonny.running: Killing backend process
06:10:54.523 INFO    thonny.running: Starting the backend: ['/usr/bin/python3', '-u', '-B', '-m', 'thonny.plugins.cpython_backend.cp_launcher', '/home/kimgrace/Desktop'] /home/kimgrace/Desktop
06:10:54.531 INFO    thonny.running: Reader got EOF
06:10:54.535 INFO    thonny.running: Prepared clean state for executing ToplevelCommand(args=['Test.py'], args_str='Test.py', cmd_line='%Run Test.py', tty_mode=True, source=None, name='Run', argv=[], id='cmd_219', local_cwd='/home/kimgrace/Desktop')
06:10:54.543 INFO    thonny: TIME/MODS 0.044 After Run 
06:11:08.299 INFO    thonny: TIME/MODS 13.756 Before Run 
06:11:08.320 INFO    thonny.running: Killing backend process
06:11:08.321 INFO    thonny.running: Starting the backend: ['/usr/bin/python3', '-u', '-B', '-m', 'thonny.plugins.cpython_backend.cp_launcher', '/home/kimgrace/Desktop'] /home/kimgrace/Desktop
06:11:08.329 INFO    thonny.running: Reader got EOF
06:11:08.333 INFO    thonny.running: Prepared clean state for executing ToplevelCommand(args=['Test.py'], args_str='Test.py', cmd_line='%Run Test.py', tty_mode=True, source=None, name='Run', argv=[], id='cmd_225', local_cwd='/home/kimgrace/Desktop')
06:11:08.342 INFO    thonny: TIME/MODS 0.043 After Run 
06:11:49.416 INFO    thonny: TIME/MODS 41.074 Before Run 
06:11:49.442 INFO    thonny.running: Killing backend process
06:11:49.443 INFO    thonny.running: Starting the backend: ['/usr/bin/python3', '-u', '-B', '-m', 'thonny.plugins.cpython_backend.cp_launcher', '/home/kimgrace/Desktop'] /home/kimgrace/Desktop
06:11:49.451 INFO    thonny.running: Reader got EOF
06:11:49.455 INFO    thonny.running: Prepared clean state for executing ToplevelCommand(args=['Test.py'], args_str='Test.py', cmd_line='%Run Test.py', tty_mode=True, source=None, name='Run', argv=[], id='cmd_229', local_cwd='/home/kimgrace/Desktop')
06:11:49.464 INFO    thonny: TIME/MODS 0.048 After Run 
06:14:20.278 INFO    thonny: TIME/MODS 150.814 Before Run 
06:14:20.302 INFO    thonny.running: Killing backend process
06:14:20.303 INFO    thonny.running: Starting the backend: ['/usr/bin/python3', '-u', '-B', '-m', 'thonny.plugins.cpython_backend.cp_launcher', '/home/kimgrace/Desktop'] /home/kimgrace/Desktop
06:14:20.310 INFO    thonny.running: Reader got EOF
06:14:20.315 INFO    thonny.running: Prepared clean state for executing ToplevelCommand(args=['Test.py'], args_str='Test.py', cmd_line='%Run Test.py', tty_mode=True, source=None, name='Run', argv=[], id='cmd_278', local_cwd='/home/kimgrace/Desktop')
06:14:20.324 INFO    thonny: TIME/MODS 0.046 After Run 
06:23:50.758 INFO    thonny: TIME/MODS 570.433 Before Run 
06:23:50.787 INFO    thonny.running: Killing backend process
06:23:50.788 INFO    thonny.running: Starting the backend: ['/usr/bin/python3', '-u', '-B', '-m', 'thonny.plugins.cpython_backend.cp_launcher', '/home/kimgrace/Desktop'] /home/kimgrace/Desktop
06:23:50.796 INFO    thonny.running: Reader got EOF
06:23:50.801 INFO    thonny.running: Prepared clean state for executing ToplevelCommand(args=['Test.py'], args_str='Test.py', cmd_line='%Run Test.py', tty_mode=True, source=None, name='Run', argv=[], id='cmd_299', local_cwd='/home/kimgrace/Desktop')
06:23:50.810 INFO    thonny: TIME/MODS 0.053 After Run 
06:24:50.257 INFO    thonny: TIME/MODS 59.447 Before Run 
06:24:50.281 INFO    thonny.running: Killing backend process
06:24:50.281 INFO    thonny.running: Starting the backend: ['/usr/bin/python3', '-u', '-B', '-m', 'thonny.plugins.cpython_backend.cp_launcher', '/home/kimgrace/Desktop'] /home/kimgrace/Desktop
06:24:50.292 INFO    thonny.running: Prepared clean state for executing ToplevelCommand(args=['Test.py'], args_str='Test.py', cmd_line='%Run Test.py', tty_mode=True, source=None, name='Run', argv=[], id='cmd_328', local_cwd='/home/kimgrace/Desktop')
06:24:50.301 INFO    thonny.running: Reader got EOF
06:24:50.304 INFO    thonny: TIME/MODS 0.047 After Run 
06:25:05.794 INFO    thonny: TIME/MODS 15.490 Before Run 
06:25:05.815 INFO    thonny.running: Killing backend process
06:25:05.820 INFO    thonny.running: Starting the backend: ['/usr/bin/python3', '-u', '-B', '-m', 'thonny.plugins.cpython_backend.cp_launcher', '/home/kimgrace/Desktop'] /home/kimgrace/Desktop
06:25:05.832 INFO    thonny.running: Prepared clean state for executing ToplevelCommand(args=['Test.py'], args_str='Test.py', cmd_line='%Run Test.py', tty_mode=True, source=None, name='Run', argv=[], id='cmd_333', local_cwd='/home/kimgrace/Desktop')
06:25:05.833 INFO    thonny.running: Reader got EOF
06:25:05.844 INFO    thonny: TIME/MODS 0.050 After Run 
06:28:45.089 INFO    thonny: TIME/MODS 219.244 Before Run 
06:28:45.128 INFO    thonny.running: Killing backend process
06:28:45.128 INFO    thonny.running: Starting the backend: ['/usr/bin/python3', '-u', '-B', '-m', 'thonny.plugins.cpython_backend.cp_launcher', '/home/kimgrace/Desktop'] /home/kimgrace/Desktop
06:28:45.139 INFO    thonny.running: Prepared clean state for executing ToplevelCommand(args=['Test.py'], args_str='Test.py', cmd_line='%Run Test.py', tty_mode=True, source=None, name='Run', argv=[], id='cmd_344', local_cwd='/home/kimgrace/Desktop')
06:28:45.148 INFO    thonny.running: Reader got EOF
06:28:45.152 INFO    thonny: TIME/MODS 0.063 After Run 
